City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Olafsvik,IS,2022-03-27 01:54:29,64.8945,-23.7142,36.55,70,100,13.11
294,Herat,AF,2022-03-27 01:54:30,34.5,62.0,42.84,58,0,9.53
295,Diu,IN,2022-03-27 01:54:30,20.7141,70.9822,79.5,47,6,4.09
296,Makakilo City,US,2022-03-27 01:51:03,21.3469,-158.0858,80.92,49,40,16.11
297,Dwarka,IN,2022-03-27 01:54:31,22.2394,68.9678,78.4,72,6,7.94
298,Moss Point,US,2022-03-27 01:54:31,30.4116,-88.5345,66.25,86,0,4.65
299,Rio Gallegos,AR,2022-03-27 01:54:31,-51.6226,-69.2181,48.25,87,100,19.57
300,Houston,US,2022-03-27 01:54:29,29.7633,-95.3633,76.35,62,0,13.8
301,Haines Junction,CA,2022-03-27 01:54:32,60.7522,-137.5108,35.55,48,100,11.5
302,Kampot,KH,2022-03-27 01:54:32,10.6167,104.1833,87.85,64,1,3.87
303,Douentza,ML,2022-03-27 01:54:33,14.9951,-2.9517,84.33,18,64,5.06
304,Novi Ligure,IT,2022-03-27 01:54:33,44.7608,8.7896,56.59,56,64,1.01
305,Tautira,PF,2022-03-27 01:54:34,-17.7333,-149.15,81.61,73,16,12.91
306,Maragogi,BR,2022-03-27 01:54:34,-9.0122,-35.2225,77.4,86,23,2.68
307,Constitucion,CL,2022-03-27 01:54:34,-35.3333,-72.4167,52.52,90,50,7.45
308,Hasaki,JP,2022-03-27 01:53:31,35.7333,140.8333,66.29,73,100,15.5
309,Sitka,US,2022-03-27 01:54:35,57.0531,-135.33,42.42,72,25,4.45
310,Riyadh,SA,2022-03-27 01:54:35,24.6877,46.7219,53.74,29,0,10.18
311,Zhangye,CN,2022-03-27 01:54:36,38.9342,100.4517,46.62,23,0,8.23
312,Tombouctou,ML,2022-03-27 01:54:36,20.0,-3.0,76.86,39,46,3.8
313,Soligalich,RU,2022-03-27 01:54:37,59.0778,42.2864,28.81,94,100,11.01
314,Lasa,IT,2022-03-27 01:54:37,46.6166,10.7002,41.02,66,3,1.07
315,Babstovo,RU,2022-03-27 01:54:37,48.1167,132.4833,31.42,87,94,8.08
316,Sao Joao Da Barra,BR,2022-03-27 01:54:38,-21.6403,-41.0511,78.08,88,79,17.22
317,Chowchilla,US,2022-03-27 01:50:03,37.123,-120.2602,82.42,34,0,6.91
318,Winfield,US,2022-03-27 01:54:38,37.2398,-96.9956,54.5,48,4,12.19
319,Zemio,CF,2022-03-27 01:54:39,5.0314,25.1361,68.86,24,100,2.06
320,Vanimo,PG,2022-03-27 01:54:39,-2.6741,141.3028,81.23,84,99,4.5
321,Marawi,PH,2022-03-27 01:55:42,7.9986,124.2928,69.46,94,100,2.84
322,Moundsville,US,2022-03-27 01:55:43,39.9203,-80.7431,35.44,82,100,10.76
323,Amapa,BR,2022-03-27 01:55:43,1.0,-52.0,72.68,98,100,2.37
324,Nome,US,2022-03-27 01:55:44,64.5011,-165.4064,26.11,66,96,2.44
325,Kahului,US,2022-03-27 01:54:03,20.8947,-156.47,75.85,82,78,11.01
326,Airai,TL,2022-03-27 01:52:20,-8.9266,125.4092,73.53,59,32,1.83
327,Nanortalik,GL,2022-03-27 01:55:44,60.1432,-45.2371,25.92,80,100,6.67
328,La Antigua,CO,2022-03-27 01:55:45,6.7153,-76.079,60.4,98,100,1.88
329,Orbetello,IT,2022-03-27 01:55:45,42.4408,11.2196,55.83,51,100,8.21
330,Kasongo,CD,2022-03-27 01:55:45,-4.45,26.6667,68.38,98,100,2.75
331,Byron Bay,AU,2022-03-27 01:55:46,-28.65,153.6167,73.29,86,100,2.35
332,Xining,CN,2022-03-27 01:55:46,36.6167,101.7667,35.8,44,5,2.39
333,Mata De Platano,HN,2022-03-27 01:55:47,14.6,-87.2833,57.7,92,79,4.27
334,Colquechaca,BO,2022-03-27 01:55:47,-18.6667,-66.0167,33.82,92,77,5.66
335,Yar-Sale,RU,2022-03-27 01:55:47,66.8333,70.8333,-16.8,100,47,5.21
336,Havre-Saint-Pierre,CA,2022-03-27 01:55:48,50.2334,-63.5986,30.56,100,100,8.05
337,Acarau,BR,2022-03-27 01:55:48,-2.8856,-40.12,76.82,89,100,9.08
338,Soller,ES,2022-03-27 01:55:49,39.7662,2.7152,57.04,96,100,1.99
339,Eydhafushi,MV,2022-03-27 01:55:49,5.1033,73.0708,81.46,64,0,5.93
340,Willemstad,CW,2022-03-27 01:55:49,12.1084,-68.9335,78.71,83,20,17.27
341,Cairns,AU,2022-03-27 01:53:36,-16.9167,145.7667,93.07,63,40,8.05
342,Ghanzi,BW,2022-03-27 01:55:50,-21.5667,21.7833,70.34,67,95,5.14
343,Kribi,CM,2022-03-27 01:54:36,2.95,9.9167,80.29,86,100,5.14
344,Rockland,US,2022-03-27 01:55:51,41.1668,-74.0496,44.85,67,65,3.0
345,Katsuura,JP,2022-03-27 01:55:51,35.1333,140.3,64.42,85,96,13.29
346,Hirado,JP,2022-03-27 01:55:51,33.3597,129.5531,61.39,73,29,5.5
347,Kaitangata,NZ,2022-03-27 01:55:52,-46.2817,169.8464,62.37,64,1,6.42
348,Bundoran,IE,2022-03-27 01:55:52,54.4778,-8.2809,46.74,77,11,6.26
349,Hokitika,NZ,2022-03-27 01:55:53,-42.7167,170.9667,67.26,59,0,5.37
350,Barkly West,ZA,2022-03-27 01:55:53,-28.5354,24.5215,56.48,35,2,3.78
351,Antsirabe,MG,2022-03-27 01:55:54,-19.85,47.0333,63.05,94,96,2.62
352,Bhattiprolu,IN,2022-03-27 01:55:54,16.1,80.7833,78.96,73,34,7.72
353,Obzor,BG,2022-03-27 01:55:54,42.8167,27.8833,46.27,67,36,10.89
354,Nyagan,RU,2022-03-27 01:55:55,62.1406,65.3936,16.11,93,100,8.48
355,Komatipoort,ZA,2022-03-27 01:55:55,-25.4332,31.9548,71.06,97,52,3.47
356,San Policarpo,PH,2022-03-27 01:55:56,12.1791,125.5072,82.85,76,99,11.63
357,Norman Wells,CA,2022-03-27 01:52:18,65.282,-126.8329,6.84,51,40,2.3
358,Sur,OM,2022-03-27 01:55:42,22.5667,59.5289,79.59,46,0,7.05
359,Boa Vista,BR,2022-03-27 01:54:57,2.8197,-60.6733,82.38,65,0,10.36
360,Srednekolymsk,RU,2022-03-27 01:55:56,67.45,153.6833,8.67,86,100,15.68
361,Phan Thiet,VN,2022-03-27 01:55:57,10.9333,108.1,86.76,63,16,2.17
362,Chumikan,RU,2022-03-27 01:55:57,54.7183,135.315,19.4,88,100,7.36
363,Ushtobe,KZ,2022-03-27 01:55:58,45.2514,77.9838,46.8,86,100,15.28
364,Jackson,US,2022-03-27 01:54:03,42.4165,-122.8345,72.55,62,100,1.74
365,Marsh Harbour,BS,2022-03-27 01:55:58,26.5412,-77.0636,71.2,55,0,13.94
366,Ancud,CL,2022-03-27 01:56:58,-41.8697,-73.8203,50.23,87,7,5.01
367,Alugan,PH,2022-03-27 01:56:59,12.2188,125.4808,82.87,75,99,11.16
368,Jonuta,MX,2022-03-27 01:56:59,18.0833,-92.1333,67.95,66,100,5.14
369,Hay River,CA,2022-03-27 01:57:00,60.8156,-115.7999,15.78,86,100,5.75
370,Maxixe,MZ,2022-03-27 01:57:00,-23.8597,35.3472,71.73,90,88,5.61
371,Kuvshinovo,RU,2022-03-27 01:57:01,57.0295,34.1725,21.34,87,100,18.66
372,Egvekinot,RU,2022-03-27 01:57:01,66.3167,-179.1667,9.48,88,100,2.59
373,Klaksvik,FO,2022-03-27 01:57:02,62.2266,-6.589,45.52,72,100,24.65
374,Anadyr,RU,2022-03-27 01:54:15,64.75,177.4833,0.1,78,20,0.0
375,Mackay,AU,2022-03-27 01:56:38,-21.15,149.2,78.67,88,75,10.36
376,Tadine,NC,2022-03-27 01:57:02,-21.55,167.8833,81.1,60,99,9.57
377,Beringovskiy,RU,2022-03-27 01:57:03,63.05,179.3167,11.34,90,91,4.34
378,Voi,KE,2022-03-27 01:57:03,-3.3945,38.563,71.92,92,31,2.51
379,Abu Samrah,SY,2022-03-27 01:57:03,35.3029,37.1841,41.74,80,0,10.36
380,Namatanai,PG,2022-03-27 01:57:04,-3.6667,152.4333,85.62,66,79,4.56
381,San Andres,CO,2022-03-27 01:57:04,12.5847,-81.7006,80.62,69,20,6.91
382,Tyrma,RU,2022-03-27 01:57:05,50.0833,132.1667,32.22,66,100,10.42
383,Marand,IR,2022-03-27 01:57:05,38.4329,45.7749,32.58,67,30,1.3
384,Torrington,US,2022-03-27 01:57:05,41.8007,-73.1212,41.85,91,100,3.0
385,Okhotsk,RU,2022-03-27 01:57:06,59.3833,143.3,14.05,77,13,3.2
386,Zimovniki,RU,2022-03-27 01:57:06,47.1483,42.4633,40.64,65,99,27.94
387,Shingu,JP,2022-03-27 01:54:56,33.7333,135.9833,65.77,54,10,3.29
388,Xichang,CN,2022-03-27 01:57:10,27.8964,102.2634,49.75,75,100,3.04
389,Tambacounda,SN,2022-03-27 01:57:11,13.7539,-13.7586,83.23,18,17,11.95
390,Huesca,ES,2022-03-27 01:57:11,42.1362,-0.4087,45.28,96,100,5.75
391,Korla,CN,2022-03-27 01:52:23,41.7597,86.1469,48.4,43,97,2.37
392,Gubkinskiy,RU,2022-03-27 01:56:55,64.434,76.5026,4.53,97,57,8.7
393,Coromandel,BR,2022-03-27 01:57:12,-18.4733,-47.2003,67.14,76,8,3.53
394,Edd,ER,2022-03-27 01:57:12,13.9297,41.6925,75.9,75,51,9.51
395,Todos Santos,MX,2022-03-27 01:57:12,23.45,-110.2167,69.66,73,16,3.06
396,Miyako,JP,2022-03-27 01:57:13,39.6367,141.9525,51.55,70,100,4.32
397,La Palma,US,2022-03-27 01:57:13,33.8464,-118.0467,76.91,77,0,11.5
398,Kattivakkam,IN,2022-03-27 01:57:14,13.2167,80.3167,82.49,92,10,10.8
399,Yining,CN,2022-03-27 01:57:14,29.0361,114.5636,57.33,77,100,2.01
400,Liku,ID,2022-03-27 01:57:14,-0.7275,119.8922,86.22,56,91,3.24
401,Mahalapye,BW,2022-03-27 01:57:15,-23.1041,26.8142,64.8,94,90,6.4
402,Pacific Grove,US,2022-03-27 01:57:15,36.6177,-121.9166,59.88,90,100,4.0
403,Tiarei,PF,2022-03-27 01:57:15,-17.5333,-149.3333,87.82,73,18,13.33
404,Havelock,US,2022-03-27 01:57:00,34.8791,-76.9013,56.95,49,85,5.01
405,Ganganagar,IN,2022-03-27 01:57:16,29.9167,73.8833,74.17,13,0,1.77
406,Lazaro Cardenas,MX,2022-03-27 01:56:18,17.9583,-102.2,74.12,62,18,4.65
407,Saint-Augustin,CA,2022-03-27 01:57:17,51.226,-58.6502,31.86,99,100,12.41
408,Bathsheba,BB,2022-03-27 01:57:17,13.2167,-59.5167,79.41,69,0,17.27
409,Isla Vista,US,2022-03-27 01:57:17,34.4133,-119.861,66.56,74,90,1.99
410,Kutum,SD,2022-03-27 01:57:18,14.2,24.6667,56.84,16,6,11.03
411,Abay,KZ,2022-03-27 01:54:19,49.6311,72.8539,34.18,96,93,6.26
412,Eureka,US,2022-03-27 01:55:01,40.8021,-124.1637,58.19,79,100,2.68
413,Neuquen,AR,2022-03-27 01:58:19,-38.9516,-68.0591,69.69,37,0,13.8
414,Chapais,CA,2022-03-27 01:58:19,49.7834,-74.8492,28.18,99,100,2.19
415,Sukhinichi,RU,2022-03-27 01:58:20,54.0999,35.3425,24.46,83,100,18.97
416,Sambava,MG,2022-03-27 01:58:20,-14.2667,50.1667,77.04,89,23,6.26
417,Tupik,RU,2022-03-27 01:58:20,54.4253,119.9327,25.43,88,98,3.0
418,Birao,CF,2022-03-27 01:58:21,10.2849,22.7882,73.94,12,86,11.34
419,Pathri,IN,2022-03-27 01:58:21,19.25,76.45,84.63,18,15,5.48
420,Dhidhdhoo,MV,2022-03-27 01:58:22,6.8833,73.1,81.72,66,2,5.17
421,Estelle,US,2022-03-27 01:58:22,29.8458,-90.1067,66.0,62,0,10.0
422,Svetlograd,RU,2022-03-27 01:58:23,45.3353,42.8547,38.21,83,8,19.17
423,Colares,PT,2022-03-27 01:58:23,38.7992,-9.4469,59.76,70,24,8.01
424,Saint-Pierre,RE,2022-03-27 01:58:23,-21.3393,55.4781,76.91,73,0,5.75
425,Derzhavinsk,KZ,2022-03-27 01:58:24,51.1,66.3167,24.85,97,100,9.71
426,Grindavik,IS,2022-03-27 01:58:24,63.8424,-22.4338,37.87,87,100,5.75
427,Hit,IQ,2022-03-27 01:58:25,33.6416,42.8251,52.52,33,0,8.39
428,Sao Felix Do Xingu,BR,2022-03-27 01:58:25,-6.6447,-51.995,72.32,98,85,1.07
429,Karratha,AU,2022-03-27 01:58:25,-20.7377,116.8463,84.07,67,92,9.69
430,Morant Bay,JM,2022-03-27 01:58:26,17.8815,-76.4093,80.22,82,77,3.2
431,Amga,RU,2022-03-27 01:58:26,60.8953,131.9608,21.51,81,93,2.51
432,Sioux Lookout,CA,2022-03-27 01:58:27,50.1001,-91.917,6.87,51,0,11.5
433,Pangnirtung,CA,2022-03-27 01:58:27,66.1451,-65.7125,14.4,65,20,7.92
434,Zhezkazgan,KZ,2022-03-27 01:58:28,47.8043,67.7144,31.98,93,100,15.66
435,Puerto Suarez,BO,2022-03-27 01:58:28,-18.95,-57.8,66.74,72,100,1.03
436,Joao Neiva,BR,2022-03-27 01:58:28,-19.7575,-40.3856,72.32,95,10,1.21
437,Rio Grande,BR,2022-03-27 01:58:29,-32.035,-52.0986,65.95,86,3,12.55
438,Huzhou,CN,2022-03-27 01:58:29,30.8703,120.0933,60.13,61,97,5.86
439,Inuvik,CA,2022-03-27 01:58:30,68.3499,-133.7218,5.86,53,40,8.05
440,Kuhdasht,IR,2022-03-27 01:58:30,33.535,47.6061,37.69,65,0,2.71
441,Almeirim,BR,2022-03-27 01:58:30,-1.5233,-52.5817,74.28,98,98,4.5
442,Srandakan,ID,2022-03-27 01:58:31,-7.9386,110.2506,81.93,76,75,4.43
443,Kununurra,AU,2022-03-27 01:58:31,-15.7667,128.7333,91.38,55,85,5.75
444,Salalah,OM,2022-03-27 01:58:32,17.0151,54.0924,75.94,47,100,2.44
445,Hami,CN,2022-03-27 01:57:31,42.8,93.45,51.85,23,10,6.93
446,Huarmey,PE,2022-03-27 01:58:32,-10.0681,-78.1522,70.93,79,94,7.7
447,Inta,RU,2022-03-27 01:58:32,66.0317,60.1659,6.31,86,100,14.5
448,Gorontalo,ID,2022-03-27 01:56:09,0.5412,123.0595,88.11,59,99,3.13
449,Vardo,NO,2022-03-27 01:58:33,70.3705,31.1107,26.96,61,100,26.33
450,Souillac,MU,2022-03-27 01:58:33,-20.5167,57.5167,77.38,94,75,0.0
451,Wanning,CN,2022-03-27 01:58:34,18.8003,110.3967,86.0,70,43,4.76
452,Morros,BR,2022-03-27 01:58:34,-9.4467,-46.3003,74.88,73,14,1.79
453,Domoni,KM,2022-03-27 01:58:35,-12.2569,44.5319,79.29,85,36,0.45
454,Galle,LK,2022-03-27 01:53:42,6.0367,80.217,78.73,82,5,6.33
455,Berlevag,NO,2022-03-27 01:55:09,70.8578,29.0864,21.0,70,100,25.1
456,Lorengau,PG,2022-03-27 01:53:59,-2.0226,147.2712,84.31,73,97,6.71
457,Altamont,US,2022-03-27 01:55:33,42.2068,-121.7372,60.76,38,100,9.42
458,Victor Harbor,AU,2022-03-27 01:59:36,-35.5667,138.6167,77.0,57,81,4.27
459,Port Macquarie,AU,2022-03-27 01:55:21,-31.4333,152.9167,67.89,100,75,6.91
460,Asau,RO,2022-03-27 01:59:36,46.4333,26.4,49.28,73,78,3.22
461,Abu Dhabi,AE,2022-03-27 01:59:31,24.4667,54.3667,73.51,70,0,9.22
462,La Ronge,CA,2022-03-27 01:59:37,55.1001,-105.2842,7.05,36,0,6.91
463,Goderich,CA,2022-03-27 01:59:37,43.7501,-81.7165,30.9,86,100,18.41
464,Yaring,TH,2022-03-27 01:59:38,6.8662,101.3689,82.13,78,1,2.86
465,Chicama,PE,2022-03-27 01:59:38,-7.8447,-79.1469,66.74,74,78,5.32
466,Salinopolis,BR,2022-03-27 01:59:38,-0.6136,-47.3561,77.61,89,100,8.03
467,Umm Bab,QA,2022-03-27 01:59:39,25.2142,50.8072,66.18,57,0,24.56
468,Plettenberg Bay,ZA,2022-03-27 01:59:39,-34.0527,23.3716,60.64,84,34,4.12
469,Baijiantan,CN,2022-03-27 01:59:40,45.6333,85.1833,45.82,37,100,4.5
470,Naze,JP,2022-03-27 01:59:40,28.3667,129.4833,65.32,81,100,5.77
471,Roald,NO,2022-03-27 01:59:40,62.5833,6.1333,44.1,93,100,19.57
472,Mitsamiouli,KM,2022-03-27 01:56:20,-11.3847,43.2844,81.72,77,62,4.43
473,Hambantota,LK,2022-03-27 01:59:41,6.1241,81.1185,73.74,100,1,1.14
474,Yaan,NG,2022-03-27 01:57:05,7.3833,8.5667,80.06,64,94,4.14
475,Quatre Cocos,MU,2022-03-27 01:59:42,-20.2078,57.7625,79.09,78,19,8.72
476,Ust-Omchug,RU,2022-03-27 01:59:42,61.15,149.6333,8.08,81,84,3.85
477,Keshorai Patan,IN,2022-03-27 01:59:43,25.3,75.9333,78.76,12,2,5.48
478,Kijang,KR,2022-03-27 01:59:43,35.2442,129.2139,60.53,37,14,6.91
479,Balikpapan,ID,2022-03-27 01:59:44,-1.2675,116.8289,74.39,100,40,4.61
480,Mbekenyera,TZ,2022-03-27 01:59:44,-10.0,38.9833,69.26,97,20,1.86
481,Bayanday,RU,2022-03-27 01:59:44,53.0661,105.5139,24.35,81,92,7.34
482,Ambon,ID,2022-03-27 01:59:45,-3.6954,128.1814,86.14,70,20,4.61
483,Vezirkopru,TR,2022-03-27 01:59:45,41.1436,35.4547,28.89,87,5,2.82
484,Havoysund,NO,2022-03-27 01:59:45,70.9963,24.6622,26.83,63,100,15.61
485,Solec Kujawski,PL,2022-03-27 01:58:59,53.0837,18.2257,32.67,59,0,2.3
486,Leningradskiy,RU,2022-03-27 01:59:46,69.3833,178.4167,4.53,83,5,2.1
487,Harbour Breton,CA,2022-03-27 01:59:46,47.4833,-55.7983,33.1,94,13,6.33
488,Santa Rosa,PH,2022-03-27 01:59:47,14.3122,121.1114,91.11,67,8,10.58
489,Solnechnyy,RU,2022-03-27 01:59:47,50.7214,136.6319,21.92,91,100,13.24
490,Pinsk,BY,2022-03-27 01:59:48,52.1229,26.0951,29.73,64,68,18.16
491,Urumqi,CN,2022-03-27 01:59:48,43.801,87.6005,38.35,52,0,4.47
492,Mazatlan,MX,2022-03-27 01:59:47,23.2167,-106.4167,71.91,83,2,4.0
493,Olinda,BR,2022-03-27 01:59:49,-8.0089,-34.8553,78.53,94,75,2.3
494,Ambilobe,MG,2022-03-27 01:59:49,-13.2,49.05,73.58,97,98,2.64
495,Arbuzynka,UA,2022-03-27 01:59:50,47.9097,31.3196,42.3,55,16,22.48
496,Luau,AO,2022-03-27 01:59:50,-10.7073,22.2247,64.62,97,100,2.55
497,Mugumu,TZ,2022-03-27 01:55:10,-1.85,34.7,62.64,91,98,0.72
498,Moranbah,AU,2022-03-27 01:59:50,-22.0016,148.0466,86.13,45,34,9.64
499,Broome,US,2022-03-27 01:59:51,42.2506,-75.833,38.7,83,67,5.99
500,Gorodishche,RU,2022-03-27 01:59:51,48.8045,44.4744,38.28,70,0,29.08
501,Altamira,BR,2022-03-27 01:59:52,-3.2033,-52.2064,72.46,99,67,3.18
502,Bamenda,CM,2022-03-27 02:00:52,5.9527,10.1582,68.63,52,14,0.72
503,Saldanha,ZA,2022-03-27 02:00:53,-33.0117,17.9442,63.52,70,34,4.65
504,Chornukhy,UA,2022-03-27 02:00:53,50.2673,32.942,33.6,74,54,20.76
505,Miracema Do Tocantins,BR,2022-03-27 02:00:53,-9.5618,-48.3967,74.17,90,15,1.16
506,Morondava,MG,2022-03-27 02:00:54,-20.2833,44.2833,77.5,85,4,3.85
507,Manakara,MG,2022-03-27 02:00:54,-22.1333,48.0167,74.62,94,23,3.2
508,Muroto,JP,2022-03-27 02:00:55,33.2833,134.15,59.59,76,97,2.62
509,Hailun,CN,2022-03-27 02:00:55,47.45,126.9333,31.51,73,100,14.07
510,Portland,US,2022-03-27 01:56:05,45.5234,-122.6762,63.05,71,100,5.01
511,Iquique,CL,2022-03-27 02:00:56,-20.2208,-70.1431,68.16,72,30,2.59
512,Marovoay,MG,2022-03-27 02:00:56,-16.1,46.6333,75.9,94,20,0.98
513,Zonguldak,TR,2022-03-27 02:00:57,41.25,31.8333,25.84,83,5,6.58
514,Kamenka,RU,2022-03-27 01:56:13,51.3223,42.7678,34.09,98,100,9.4
515,Morehead,US,2022-03-27 02:00:57,37.2711,-87.1764,44.35,39,0,6.91
516,Palana,RU,2022-03-27 02:00:58,59.1167,159.9667,20.44,80,100,11.56
517,Pangkalanbuun,ID,2022-03-27 02:00:58,-2.6833,111.6167,86.41,64,75,4.0
518,Zhanaozen,KZ,2022-03-27 02:00:59,43.3,52.8,34.84,93,43,8.55
519,Bubaque,GW,2022-03-27 02:00:59,11.2833,-15.8333,76.53,62,65,15.37
520,Kenai,US,2022-03-27 02:01:00,60.5544,-151.2583,42.03,81,100,5.77
521,Chlorakas,CY,2022-03-27 02:01:01,34.8042,32.4083,49.08,81,100,5.75
522,Khandyga,RU,2022-03-27 02:01:01,62.6667,135.6,12.02,86,78,2.35
523,Santa Elena,EC,2022-03-27 01:56:59,-2.2333,-80.85,78.35,83,75,3.44
524,Zdunska Wola,PL,2022-03-27 02:01:02,51.5992,18.9397,35.33,82,2,4.94
525,Pachperwa,IN,2022-03-27 02:01:02,27.5167,82.65,75.24,17,0,3.33
526,Mansa,IN,2022-03-27 02:01:03,29.9833,75.3833,72.68,15,0,2.8
527,Hualmay,PE,2022-03-27 02:01:03,-11.0964,-77.6139,70.47,80,97,8.32
528,Samandag,TR,2022-03-27 02:01:04,36.0842,35.9771,46.44,61,0,4.72
529,Mnogovershinnyy,RU,2022-03-27 02:01:05,53.9353,139.9242,19.62,93,100,13.91
530,Anzio,IT,2022-03-27 02:01:05,41.4853,12.6179,60.73,75,100,2.62
531,Visnes,NO,2022-03-27 02:01:06,59.3556,5.2242,41.05,93,100,2.3
532,Ilulissat,GL,2022-03-27 02:01:06,69.2167,-51.1,15.82,62,100,2.3
533,Ukiah,US,2022-03-27 02:01:06,39.1502,-123.2078,67.64,59,0,8.05
534,Kozhva,RU,2022-03-27 02:01:07,65.1073,57.0459,14.63,92,100,8.41
535,Kyra,RU,2022-03-27 02:01:07,49.5776,111.9753,23.32,53,32,2.73
536,Flinders,AU,2022-03-27 02:01:08,-34.5833,150.8552,75.38,79,99,5.08
537,Maham,IN,2022-03-27 02:01:08,28.9833,76.3,74.41,13,0,4.61
538,Plosca,RO,2022-03-27 02:01:09,44.0333,25.1333,46.11,61,9,10.74
539,Bileca,BA,2022-03-27 02:01:09,42.8719,18.4297,42.69,58,0,3.85
540,Obo,CF,2022-03-27 02:01:10,5.3998,26.4869,70.14,26,72,4.27
541,Taloqan,AF,2022-03-27 02:01:10,36.7361,69.5345,52.23,54,96,4.54
542,Aras,ES,2022-03-27 02:01:11,42.5617,-2.356,43.72,93,75,4.61
543,Uvalde,US,2022-03-27 02:01:11,29.3669,-99.767,76.19,11,0,5.75
544,Vestmannaeyjar,IS,2022-03-27 02:01:12,63.4427,-20.2734,45.45,96,100,7.2
545,Brae,GB,2022-03-27 02:01:12,60.3964,-1.353,46.51,92,78,14.05
546,Monticello,US,2022-03-27 01:56:18,45.3055,-93.7941,27.09,41,0,11.5
547,Najran,SA,2022-03-27 02:01:13,17.4924,44.1277,62.89,33,1,6.49
548,Alpena,US,2022-03-27 02:00:17,45.0617,-83.4327,24.19,76,100,13.8
549,Noumea,NC,2022-03-27 02:00:15,-22.2763,166.4572,85.98,73,87,16.02
550,Revelstoke,CA,2022-03-27 02:01:13,50.9832,-118.2023,37.42,93,100,0.0
551,Chaoyang,CN,2022-03-27 02:02:14,41.5703,120.4586,45.46,13,0,20.67
552,Champerico,GT,2022-03-27 02:02:14,14.3,-91.9167,82.85,69,74,5.88
553,Goya,AR,2022-03-27 02:02:15,-29.14,-59.2626,61.57,77,0,1.66
554,Ust-Kuyga,RU,2022-03-27 02:02:15,70.0167,135.6,2.17,94,97,6.73
555,Asosa,ET,2022-03-27 02:02:15,10.0667,34.5333,66.61,31,76,5.88
556,Zaragoza,ES,2022-03-27 02:02:16,41.6561,-0.8773,51.03,84,100,2.3
557,Graaff-Reinet,ZA,2022-03-27 02:02:16,-32.2522,24.5308,57.92,91,52,0.98
